lon,lat,subducting_plate_id,trench_plate_id,trench_normal_azimuth_deg,arc_segment_length_km,conv_mag_cm_yr,conv_obliquity_deg,conv_perp_cm_yr,conv_parallel_cm_yr,v_T_perp,v_T_parallel,v_OP_perp,v_OP_parallel,seafloor_age_Ma,dist_nearest_trench_edge_km,zone_id,trench_zone_width_km,upper_plate_nature
13.095685,37.286559,701,714004,12.746598,55.597542,1.664728,-81.740747,0.239142,-1.647462,-2.188333,3.223147,2.291502,2.711803,,222.390167,6,7890.353345,continental
12.481352,37.392167,701,714004,1.672555,55.597542,1.123675,-72.915294,0.330119,-1.074089,-1.749830,3.070816,1.744388,3.089475,,277.987709,6,7890.353345,continental
11.852178,37.405094,701,714005,1.290419,55.597542,0.545897,-72.978375,0.159802,-0.521983,-1.907043,2.518693,2.072758,1.983118,,333.585251,6,7890.353345,continental
11.224475,37.408335,701,714005,335.634916,55.597542,-0.014717,137.658829,-0.010878,0.009913,-1.015342,2.672625,1.015344,2.672629,,389.182793,6,7890.353345,continental
10.652653,37.200682,701,714006,335.288361,55.597542,-0.014508,136.697705,-0.010558,0.009950,-1.001646,2.672587,1.001662,2.672629,,444.780335,6,7890.353345,continental
10.070008,37.217879,701,714006,19.444627,55.597542,-0.014413,91.140806,-0.000287,0.014410,-2.575633,1.207626,2.575669,1.207643,,500.377877,6,7890.353345,continental
9.487442,37.235007,701,714007,334.265729,55.597542,-0.014331,134.841011,-0.010105,0.010162,-0.963958,2.666203,0.963975,2.666252,,555.975419,6,7890.353345,continental
8.923345,37.016569,701,714008,333.925256,55.597542,-0.014109,134.012823,-0.009803,0.010147,-0.949909,2.666218,0.949922,2.666252,,611.572960,6,7890.353345,continental
8.315527,36.925848,701,714009,354.249751,55.597542,-0.013964,112.247476,-0.005287,0.012925,-1.816729,2.159873,1.816749,2.159896,,667.170502,6,7890.353345,continental
7.754351,36.736810,701,714010,327.133203,55.597542,-0.013769,138.112555,-0.010251,0.009193,-0.635018,2.744402,0.635021,2.744417,,722.768044,6,7890.353345,continental
7.157127,36.726724,701,714011,7.321748,55.597542,-0.013701,96.290959,-0.001501,0.013619,-2.252937,1.674708,2.252969,1.674732,,778.365586,6,7890.353345,continental
6.536506,36.735552,701,714011,355.408127,55.597542,-0.013685,106.263159,-0.003832,0.013137,-1.857841,2.090209,1.857924,2.090303,,833.963128,6,7890.353345,continental
5.914936,36.693907,701,714012,355.036531,55.597542,-0.013643,104.751584,-0.003474,0.013193,-1.843127,2.090154,1.843259,2.090303,,889.560670,6,7890.353345,continental
5.294066,36.649034,701,714012,354.665729,55.597542,-0.013488,103.965807,-0.003255,0.013090,-1.828413,2.090257,1.828454,2.090303,,945.158212,6,7890.353345,continental
4.697892,36.513377,701,714013,340.925260,55.597542,-0.013357,116.188165,-0.005895,0.011986,-1.280031,2.455961,1.280053,2.456005,,1000.755754,6,7890.353345,continental
4.106078,36.464944,701,714013,15.378190,55.597542,0.013278,80.228103,0.002254,0.013086,-2.439475,1.291228,2.439495,1.291238,,1056.353295,6,7890.353345,continental
3.496453,36.523299,701,714014,356.512173,55.597542,-0.013346,97.116987,-0.001653,0.013243,-1.888749,1.995979,1.888825,1.996059,,1111.950837,6,7890.353345,continental
2.875670,36.491272,701,714015,356.142851,55.597542,-0.013371,95.495808,-0.001281,0.013309,-1.873335,1.995912,1.873473,1.996059,,1167.548379,6,7890.353345,continental
2.255425,36.456032,701,714015,355.774142,55.597542,-0.013265,94.540817,-0.001050,0.013224,-1.857920,1.995998,1.857978,1.996059,,1223.145921,6,7890.353345,continental
1.636570,36.478339,701,714015,5.808969,55.597542,0.013259,82.912273,0.001636,0.013157,-2.172256,1.628667,2.172296,1.628697,,1278.743463,6,7890.353345,continental
1.034613,36.452060,701,714016,333.894424,55.597542,-0.013243,113.211806,-0.005220,0.012171,-0.984565,2.518733,0.984578,2.518765,,1334.341005,6,7890.353345,continental
0.477993,36.230754,701,714017,333.564571,55.597542,-0.013119,111.984619,-0.004911,0.012165,-0.968667,2.518739,0.968677,2.518765,,1309.547477,6,7890.353345,continental
-0.079877,36.014142,701,714017,334.416159,55.597542,-0.013064,109.318125,-0.004322,0.012328,-1.004349,2.498253,1.004386,2.498345,,1253.949935,6,7890.353345,continental
-0.635889,35.796942,701,714018,334.090083,55.597542,-0.012921,108.177406,-0.004031,0.012276,-0.988318,2.498305,0.988334,2.498345,,1198.352393,6,7890.353345,continental
-1.173610,35.554078,701,714018,329.823002,55.597542,-0.012888,110.570310,-0.004528,0.012066,-0.797575,2.560143,0.797616,2.560276,,1142.754852,6,7890.353345,continental
-1.703236,35.301583,701,714019,329.515988,55.597542,-0.012784,109.251061,-0.004215,0.012069,-0.781390,2.560140,0.781432,2.560276,,1087.157310,6,7890.353345,continental
-2.247015,35.093578,701,714019,356.812266,55.597542,0.012649,80.510477,0.002085,0.012476,-1.864172,1.912517,1.864215,1.912561,,1031.559768,6,7890.353345,continental
-2.856941,35.064247,701,714019,356.461737,55.597542,0.012856,78.682298,0.002523,0.012606,-1.847686,1.912387,1.847853,1.912561,,975.962226,6,7890.353345,continental
-3.466406,35.031865,701,714020,356.111741,55.597542,0.012902,77.376700,0.002820,0.012590,-1.831199,1.912403,1.831351,1.912561,,920.364684,6,7890.353345,continental
-4.075390,34.997020,701,714020,0.216995,55.597542,0.012786,72.060793,0.003938,0.012165,-1.957774,1.765813,1.957776,1.765815,,864.767142,6,7890.353345,continental
-4.685758,34.997386,701,714021,359.866925,55.597542,0.012948,70.591622,0.004303,0.012212,-1.940936,1.765766,1.940991,1.765815,,809.169600,6,7890.353345,continental
-5.196833,35.122117,701,714021,65.539092,55.597542,0.051891,-87.941996,0.001863,-0.051858,-2.404722,-0.989640,2.393569,-1.042350,,753.572059,6,7890.353345,continental
-5.451383,35.576973,701,714021,65.391817,55.597542,-0.244722,-98.961056,-0.038119,-0.241735,-2.427907,-0.799783,2.376461,-1.042350,,697.974517,6,7890.353345,continental
-5.708839,36.031288,701,714022,65.241200,55.597542,-0.438575,-100.282004,-0.078283,-0.431532,-2.451092,-0.609964,2.472453,-0.473082,,642.376975,6,7890.353345,continental
-5.741392,36.420597,701,714022,153.656595,38.796605,-0.581395,170.916024,-0.574104,0.091792,0.407279,-2.479818,-0.407280,-2.479823,,586.779433,6,7890.353345,continental
8.171406,45.292579,701,307037,173.355917,81.688720,0.399904,-42.171840,0.296383,-0.268478,2.103174,-1.677488,-2.085729,-1.610214,,55.597542,6,7890.353345,continental
8.824828,45.197517,701,307039,214.065440,55.597542,0.243062,-52.960356,0.146413,-0.194017,2.796837,-0.118257,-2.775332,-0.229614,,111.195084,6,7890.353345,continental
9.398137,45.239224,701,307040,142.616995,55.597542,0.295625,54.665213,0.170975,0.241167,0.710726,-2.863900,-0.719379,-2.885887,,166.792626,6,7890.353345,continental
10.007510,45.209042,701,307041,220.914851,55.597542,0.369427,-12.463036,0.360722,-0.079726,3.049324,0.064289,-3.067070,0.156438,,222.390167,6,7890.353345,continental
10.554508,44.924819,701,307042,163.421799,55.597542,0.358892,76.552088,0.083464,0.349052,1.508980,-2.646452,-1.487194,-2.628362,,277.987709,6,7890.353345,continental
11.235600,45.039023,701,307043,188.167368,55.597542,0.611647,37.751138,0.483616,0.374471,2.741725,-1.877503,-2.722780,-1.860254,,333.585251,6,7890.353345,continental
11.859539,44.873758,701,307044,231.666265,55.597542,0.755556,-2.423277,0.754881,-0.031946,3.443494,0.482935,-3.434548,0.505063,,389.182793,6,7890.353345,continental
12.299585,44.484593,701,307045,217.712049,55.597542,0.782687,17.922286,0.744707,0.240854,3.476387,-0.469799,-3.473170,-0.459764,,444.780335,6,7890.353345,continental
12.851114,44.177415,701,307045,218.097462,55.597542,0.935314,30.111127,0.809097,0.469227,3.555854,-0.698169,-3.479299,-0.459764,,500.377877,6,7890.353345,continental
13.396902,43.867611,701,307046,218.476755,55.597542,1.118060,38.607455,0.873696,0.697649,3.635321,-0.926593,-3.659526,-1.001723,,555.975419,6,7890.353345,continental
13.656383,43.434793,701,307046,259.932490,55.597542,1.182021,5.138158,1.177271,0.105859,3.417230,1.547099,-3.416397,1.662598,,611.572960,6,7890.353345,continental
13.801701,42.949287,701,307047,240.247454,55.597542,1.214959,33.177524,1.016895,0.664868,3.697870,0.127998,-3.694247,0.154173,,667.170502,6,7890.353345,continental
14.138324,42.514703,701,307048,240.475878,55.597542,1.366603,40.512737,1.038976,0.887768,3.734252,-0.094908,-3.749801,-0.206586,,722.768044,6,7890.353345,continental
14.613547,42.195860,701,307049,203.916529,55.597542,1.580104,77.306036,0.347217,1.541483,2.991678,-2.529038,-3.101247,-2.639004,,778.365586,6,7890.353345,continental
15.100673,41.881579,701,307049,237.395824,55.597542,1.810055,44.096107,1.299934,1.259552,4.066765,-0.636423,-4.044301,-0.512036,,833.963128,6,7890.353345,continental
15.460170,41.459810,701,307050,237.634838,55.597542,2.011087,48.393904,1.335373,1.503745,4.115889,-0.880615,-4.151603,-1.077964,,889.560670,6,7890.353345,continental
15.844239,41.055996,701,307050,220.425236,55.597542,2.229306,68.792622,0.806439,2.078331,3.658771,-2.321585,-3.641496,-2.275316,,945.158212,6,7890.353345,continental
16.346527,40.730675,701,307051,220.754063,55.597542,2.483675,69.052272,0.887954,2.319521,3.753542,-2.562775,-3.845367,-2.808307,,1000.755754,6,7890.353345,continental
16.843911,40.403197,701,307051,221.077532,55.597542,2.738337,69.260783,0.969686,2.560898,3.848314,-2.804152,-3.849870,-2.808307,,1013.742938,6,7890.353345,continental
17.305876,40.048831,701,307051,225.351438,55.597542,3.331659,66.067968,1.351496,3.045227,4.252881,-3.088302,-4.039512,-2.534629,,958.145396,6,7890.353345,continental
17.762515,39.692217,701,307052,225.644171,55.597542,3.931686,66.619959,1.560204,3.608867,4.474187,-3.651942,-4.608106,-3.999351,,902.547854,6,7890.353345,continental
18.215137,39.334350,701,307052,225.710636,55.597542,4.638192,68.151803,1.726097,4.305045,4.652269,-4.359415,-4.596523,-4.017147,,846.950312,6,7890.353345,continental
18.664241,38.975573,701,307052,225.994212,55.597542,5.521187,70.279759,1.863002,5.197377,4.801328,-5.251747,-4.600086,-4.017147,,791.352770,6,7890.353345,continental
19.108808,38.615093,701,307053,226.272753,55.597542,6.410220,71.818864,2.000131,6.090189,4.950386,-6.144559,-5.158080,-7.420809,,735.755228,6,7890.353345,continental
19.548918,38.252948,701,307053,226.546333,55.597542,7.303102,72.981430,2.137484,6.983299,5.099445,-7.037669,-5.161873,-7.420809,,680.157686,6,7890.353345,continental
19.562974,37.846409,701,307053,298.543657,55.597542,7.607029,4.857108,7.579712,0.644095,8.555381,2.160648,-8.655572,2.615720,,624.560145,6,7890.353345,continental
19.262207,37.406799,701,307054,298.360033,55.597542,7.535146,11.024340,7.396092,1.440916,8.383178,1.363820,-8.268732,0.844807,,568.962603,6,7890.353345,continental
18.920020,36.991970,701,307054,312.674133,55.597542,7.521894,2.889043,7.512334,0.379118,7.775767,2.585394,-7.796074,2.891628,,513.365061,6,7890.353345,continental
18.497736,36.623610,701,307055,312.421127,55.597542,7.551409,9.587879,7.445926,1.257764,7.720671,1.706812,-7.645868,0.588465,,457.767519,6,7890.353345,continental
18.079478,36.253775,701,307055,312.172695,55.597542,7.682505,16.144367,7.379538,2.136186,7.665576,0.828291,-7.649612,0.588465,223.196793,402.169977,6,7890.353345,continental
17.578506,35.968125,701,307055,329.397473,55.597542,7.576277,4.291909,7.555031,0.566993,6.946534,2.347000,-7.120744,2.864261,230.379654,346.572435,6,7890.353345,continental
17.033313,35.749418,701,307056,354.109657,55.597542,7.300439,-15.850326,7.022866,-1.993935,5.249034,4.380686,-5.372654,4.455058,236.539078,290.974893,6,7890.353345,continental
16.436933,35.775490,701,307057,24.987504,55.597542,6.442284,-45.235207,4.536644,-4.574045,1.792737,5.699596,-1.957980,5.969731,239.235245,235.377352,6,7890.353345,continental
15.876849,35.985403,701,307058,24.659239,55.597542,5.405121,-42.699798,3.972315,-3.665521,1.240041,4.791073,-1.110825,4.579972,,179.779810,6,7890.353345,continental
15.557868,36.386225,701,307059,66.613685,55.597542,-4.271343,-90.160013,-0.011929,-4.271326,-2.781935,3.274439,3.237903,2.536194,,124.182268,6,7890.353345,continental
15.410008,36.858921,701,307059,93.675109,55.597542,-3.286498,-132.034774,-2.200578,-2.441009,-4.199309,0.293594,4.035334,0.780245,,68.584726,6,7890.353345,continental
15.450328,37.357886,701,307060,93.699436,40.785955,-2.875823,-158.870494,-2.682476,-1.036669,-4.668993,-1.110801,4.789790,-1.469368,,12.987184,6,7890.353345,continental
7.552617,45.107232,701,307,203.508353,1.707593,-0.307012,139.964530,-0.235062,0.197489,2.299974,-0.964391,-2.299974,-0.964391,,0.000000,6,7890.353345,continental
-5.182963,36.641174,301,714022,153.989005,72.398479,-0.000193,-99.554869,-0.000032,-0.000190,0.413717,-2.479633,-0.413749,-2.479823,,531.181891,7,575.781599,continental
-4.621347,36.859129,301,714023,154.325038,55.597542,-0.000261,-99.603019,-0.000044,-0.000257,0.420143,-2.479566,-0.420186,-2.479823,,475.584349,7,575.781599,continental
-4.056538,37.074427,301,714023,154.664689,55.597542,-0.000137,-99.651075,-0.000023,-0.000136,0.426569,-2.479688,-0.426592,-2.479823,,419.986807,7,575.781599,continental
-3.480843,37.272730,301,714023,158.667059,55.597542,-0.000166,-103.699752,-0.000039,-0.000161,0.590112,-2.447221,-0.590152,-2.447382,,364.389266,7,575.781599,continental
-2.894154,37.453178,301,714023,159.023100,55.597542,-0.000363,-103.746127,-0.000086,-0.000353,0.596393,-2.447029,-0.596480,-2.447382,,308.791724,7,575.781599,continental
-2.304650,37.630711,301,714024,159.382312,55.597542,-0.000368,-103.792372,-0.000088,-0.000358,0.602675,-2.447024,-0.602762,-2.447382,,253.194182,7,575.781599,continental
-1.712347,37.805297,301,714024,159.744671,55.597542,-0.000182,-103.838487,-0.000043,-0.000177,0.608956,-2.447205,-0.608999,-2.447382,,197.596640,7,575.781599,continental
-1.153464,38.031382,301,714024,144.612526,55.597542,0.000112,-88.734779,0.000002,-0.000112,-0.060028,-2.521935,0.060031,-2.522047,,141.999098,7,575.781599,continental
-0.633903,38.319792,301,714024,144.933655,55.597542,0.000217,-88.781665,0.000005,-0.000217,-0.053833,-2.521830,0.053838,-2.522047,,86.401556,7,575.781599,continental
-0.110209,38.605892,301,714025,145.259399,58.602785,0.000131,-88.828563,0.000003,-0.000131,-0.047638,-2.521916,0.047641,-2.522047,,30.804014,7,575.781599,continental
7.513771,45.107123,701,307,179.758800,3.048600,-0.307866,163.733148,-0.295542,0.086237,1.715880,-1.808187,-1.715881,-1.808187,,3.048600,6,7890.353345,continental
6.352834,43.754460,301,331002,15.403447,27.798771,-0.291918,95.742228,-0.029207,0.290453,-1.883620,1.115259,1.883222,1.106784,,0.000000,8,2684.426619,continental
5.672235,43.844882,301,331003,6.301203,55.597542,-0.673789,98.757002,-0.102580,0.665934,-1.642307,1.297834,1.694214,1.234955,,55.597542,8,2684.426619,continental
5.253020,44.098675,301,331009,96.017168,55.597542,0.494235,2.780840,0.493653,0.023978,-1.466823,-1.559329,1.442743,-1.542191,,111.195084,8,2684.426619,continental
5.210900,44.595954,301,331011,84.009976,55.597542,0.513043,33.924471,0.425710,0.286329,-1.803541,-1.381705,1.819978,-1.479034,,166.792626,8,2684.426619,continental
5.258301,45.085113,301,331012,129.529827,55.597542,0.509561,4.474283,0.508008,0.039752,-0.267901,-2.393137,0.265862,-2.391867,,222.390167,8,2684.426619,continental
5.712096,45.469865,301,331012,129.852262,55.597542,0.454064,9.840111,0.447384,0.077599,-0.321054,-2.430984,0.258418,-2.391867,,277.987709,8,2684.426619,continental
6.172114,45.852796,301,331013,130.181279,55.597542,0.403619,16.647665,0.386701,0.115631,-0.374208,-2.469017,0.393241,-2.480980,,333.585251,8,2684.426619,continental
6.347316,46.291707,301,331015,130.181554,55.597542,0.474411,10.947513,0.465777,0.090095,-0.293996,-2.438911,0.293992,-2.428637,,389.182793,8,2684.426619,continental
6.862510,46.631855,301,331016,155.302329,55.597542,0.464838,-5.371206,0.462797,-0.043513,0.763209,-2.405199,-0.786116,-2.389899,,444.780335,8,2684.426619,continental
7.533415,46.821432,301,331017,174.219602,55.597542,0.362962,-15.222609,0.350227,-0.095303,1.416682,-2.130704,-1.429118,-2.119214,,500.377877,8,2684.426619,continental
8.159300,47.032799,301,331020,148.580320,55.597542,0.306327,9.541126,0.302090,0.050775,0.287927,-2.519648,-0.287795,-2.517110,,555.975419,8,2684.426619,continental
8.814205,47.227278,301,331022,157.634735,55.597542,0.251325,-2.501171,0.251085,-0.010968,0.612619,-2.432298,-0.632457,-2.414723,,611.572960,8,2684.426619,continental
9.497535,47.415507,301,331023,158.137101,55.597542,0.212035,6.799538,0.210544,0.025104,0.579707,-2.468366,-0.558755,-2.487088,,667.170502,8,2684.426619,continental
10.131724,47.662583,301,331024,141.289694,55.597542,0.209546,26.243773,0.187946,0.092659,-0.179370,-2.536243,0.170077,-2.533651,,722.768044,8,2684.426619,continental
10.834247,47.780886,301,331025,173.077081,55.597542,0.166792,-0.911861,0.166771,-0.002654,1.128457,-2.275775,-1.082519,-2.297395,,778.365586,8,2684.426619,continental
11.574964,47.824349,301,331025,179.857875,55.597542,0.105925,2.674451,0.105810,0.004943,1.316641,-2.164907,-1.333010,-2.165706,,833.963128,8,2684.426619,continental
12.319663,47.823181,301,331026,180.409762,55.597542,0.044359,2.640684,0.044312,0.002044,1.262584,-2.162008,-1.240486,-2.161006,,889.560670,8,2684.426619,continental
12.994974,47.988554,301,331027,176.844812,55.597542,0.088952,6.743283,0.088337,0.010445,1.157202,-2.249317,-1.157205,-2.249317,,945.158212,8,2684.426619,continental
13.741289,48.013658,301,331028,177.399445,55.597542,0.074631,6.709732,0.074120,0.008720,1.150310,-2.247592,-1.142445,-2.246707,,1000.755754,8,2684.426619,continental
14.487456,48.043353,301,331028,175.518339,55.597542,0.060893,9.152822,0.060118,0.009686,1.047423,-2.292445,-1.053166,-2.293403,,1056.353295,8,2684.426619,continental
15.225892,48.103679,301,331029,159.447815,55.597542,0.061945,25.790537,0.055774,0.026951,0.355837,-2.498442,-0.345112,-2.493270,,1111.950837,8,2684.426619,continental
15.929366,48.277068,301,331030,159.972163,55.597542,0.133056,25.806619,0.119786,0.057924,0.426977,-2.529415,-0.432318,-2.532007,,1167.548379,8,2684.426619,continental
16.446169,48.634609,301,331041,131.665736,55.597542,0.319412,50.684435,0.202376,0.247119,-0.707693,-2.562892,0.668240,-2.606377,,1223.145921,8,2684.426619,continental
16.801393,49.069947,301,331042,112.669617,55.597542,0.548845,67.926433,0.206254,0.508616,-1.409759,-2.395194,1.394681,-2.426768,,1278.743463,8,2684.426619,continental
17.438288,49.316671,301,331045,155.295628,55.597542,0.310877,20.688950,0.290829,0.109831,0.365524,-2.592291,-0.316859,-2.562957,,1334.341005,8,2684.426619,continental
