time_Ma,lon,lat,subducting_plate_id,trench_plate_id,trench_normal_azimuth_deg,arc_segment_length_km,conv_mag_cm_yr,conv_obliquity_deg,conv_perp_cm_yr,conv_parallel_cm_yr,v_T_perp,v_T_parallel,v_OP_perp,v_OP_parallel,seafloor_age_Ma,dist_nearest_trench_edge_km,zone_id,trench_zone_width_km,bab_on,dist_to_backarc_ridge_km,backarc_spreading_cm_yr,dilat_rate_1e-15_s,dilat_in_network
48.000000,-77.716941,-65.306008,904,802,128.644743,55.597542,3.058300,-1.752689,3.056869,-0.093539,-1.205121,1.116155,1.205136,1.116169,,671.702117,24,3448.454850,0,,,0.000000,0.000000
48.000000,-77.464422,0.335389,902,2031,54.259785,55.597542,5.250748,54.309476,3.063323,4.264553,-4.217358,2.308158,4.217793,2.308396,67.535194,246.919598,28,11380.740389,0,,,0.000000,0.000000
48.000000,-77.172368,-0.070450,902,2031,54.260460,55.597542,5.145387,55.974703,2.879147,4.264448,-4.338453,2.308262,4.338699,2.308396,67.396980,191.322056,28,11380.740389,0,,,0.000000,0.000000
48.000000,-76.980475,-64.913670,904,802,127.976676,55.597542,3.131395,-1.711321,3.129998,-0.093515,-1.219628,1.116130,1.219670,1.116169,,616.104575,24,3448.454850,0,,,0.000000,0.000000
48.000000,-76.862660,-0.462172,902,2031,48.433683,55.597542,5.051699,63.581691,2.247609,4.524148,-4.202176,2.743594,4.202235,2.743632,67.172272,135.724514,28,11380.740389,0,,,0.000000,0.000000
48.000000,-76.512650,-0.814084,902,2031,30.431198,55.597542,4.982596,83.515874,0.562674,4.950723,-3.264254,3.938134,3.264287,3.938174,67.474236,80.126972,28,11380.740389,0,,,0.000000,0.000000
48.000000,-76.199663,-64.548591,904,802,147.617877,55.597542,3.202957,-21.913599,2.971536,-1.195369,-1.545400,0.618591,1.545418,0.618598,,560.507033,24,3448.454850,0,,,0.000000,0.000000
48.000000,-76.081458,-1.067310,902,2031,30.424119,52.328202,4.965191,85.630970,0.378249,4.950762,-3.384201,3.938096,3.384268,3.938174,68.054977,24.529431,28,11380.740389,0,,,0.000000,0.000000
48.000000,-75.964755,22.115053,101,2022,173.821905,27.798771,3.831922,25.089834,3.470357,1.624883,1.320873,1.421432,-1.320873,1.421432,,0.000000,26,2129.553614,0,,,0.000000,0.000000
48.000000,-75.891195,-1.179014,902,2031,342.869458,27.798771,-4.959572,134.120204,-3.452685,3.560382,0.586058,5.194185,-0.586058,5.194185,69.250580,0.000000,28,11380.740389,0,,,0.000000,0.000000
48.000000,-75.427980,22.167986,101,2022,174.024214,55.597542,3.928639,24.432639,3.576822,1.624976,1.450285,1.421340,-1.450382,1.421432,,55.597542,26,2129.553614,0,,,0.000000,0.000000
48.000000,-75.413300,-1.031700,902,2031,342.860239,55.597542,-5.090079,135.605793,-3.637083,3.560974,0.466255,5.193592,-0.466299,5.194185,70.553108,55.597542,28,11380.740389,0,,,0.000000,0.000000
48.000000,-75.226735,-64.277575,904,802,146.740356,55.597542,3.270457,-21.438658,3.044172,-1.195368,-1.559726,0.618590,1.559748,0.618598,,504.909491,24,3448.454850,0,,,0.000000,0.000000
48.000000,-74.999018,-10.909588,902,201,97.952794,55.597542,9.746640,-8.043349,9.650758,-1.363772,1.368329,1.613441,-1.368492,1.613630,66.149391,321.469414,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.962720,-11.395091,902,201,71.475223,55.597542,9.652654,18.466946,9.155606,3.057551,1.926373,0.838937,-1.926531,0.839007,68.253021,377.066956,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.935450,-0.884314,902,2031,342.852249,55.597542,-5.223338,137.017049,-3.821168,3.561171,0.346451,5.193395,-0.346504,5.194185,71.724739,111.195084,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.928682,-10.414389,902,201,97.939781,55.597542,9.841566,-7.963765,9.746653,-1.363517,1.386808,1.613187,-1.387194,1.613630,64.574791,265.871872,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.890808,22.219160,101,2022,174.227125,55.597542,4.025656,23.806623,3.683125,1.624960,1.579698,1.421355,-1.579780,1.421432,,111.195084,26,2129.553614,0,,,0.000000,0.000000
48.000000,-74.858569,-9.919175,902,201,97.927405,55.597542,9.935897,-7.886906,9.841911,-1.363386,1.405287,1.613055,-1.405790,1.613630,62.995552,210.274330,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.800394,-11.869140,902,201,71.442493,55.597542,9.559985,18.653187,9.057818,3.057656,1.907185,0.838832,-1.907580,0.839007,69.634300,432.664498,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.788667,-9.423946,902,201,97.915661,55.597542,10.029625,-7.812688,9.936528,-1.363377,1.423766,1.613046,-1.424279,1.613630,61.636024,154.676788,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.718965,-8.928703,902,201,97.904545,55.597542,10.122744,-7.741028,10.030495,-1.363491,1.442245,1.613160,-1.442660,1.613630,60.654774,99.079246,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.649453,-8.433448,902,201,97.894053,71.280475,10.215247,-7.671847,10.123809,-1.363728,1.460724,1.613397,-1.460930,1.613630,59.891106,43.481704,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.637502,-12.343095,902,201,71.408331,55.597542,9.466883,18.843772,8.959485,3.057697,1.887997,0.838791,-1.888484,0.839007,71.020966,488.262039,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.620215,-8.049153,902,201,99.082536,27.798771,10.286538,-8.837382,10.164420,-1.580327,1.440983,1.644856,-1.440983,1.644856,60.581100,0.000000,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.540596,-7.555414,902,201,99.071727,55.597542,10.377107,-8.759182,10.256080,-1.580244,1.458978,1.644773,-1.459051,1.644856,61.521053,55.597542,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.474020,-12.816953,902,201,71.372724,55.597542,9.373358,19.038844,8.860613,3.057675,1.868809,0.838813,-1.869244,0.839007,72.350151,543.859581,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.461159,-7.061662,902,201,99.061621,55.597542,10.467051,-8.683567,10.347069,-1.580287,1.476973,1.644816,-1.477008,1.644856,62.459396,111.195084,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.457637,-0.736867,902,2031,342.845489,55.597542,-5.359107,138.358228,-4.004935,3.560973,0.226647,5.193594,-0.226682,5.194185,72.915413,166.792626,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.396925,-6.565866,902,201,95.353757,55.597542,10.556571,-4.924242,10.517608,-0.906160,1.597907,1.545489,-1.597910,1.545492,63.319115,166.792626,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.353031,22.242614,101,2022,184.674197,55.597542,4.124547,13.041291,4.018165,0.930717,1.429540,1.695917,-1.429640,1.696019,,166.792626,26,2129.553614,0,,,0.000000,0.000000
48.000000,-74.324210,-6.071576,902,201,98.192714,55.597542,10.645019,-7.705215,10.548905,-1.427246,1.536885,1.622911,-1.536886,1.622912,64.284225,222.390167,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.309921,-13.290710,902,201,71.335659,55.597542,9.279420,19.238557,8.761210,3.057588,1.849622,0.838900,-1.849861,0.839007,72.838036,599.457123,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.245795,-5.577827,902,201,101.086981,55.597542,10.732595,-10.537611,10.551590,-1.962787,1.470336,1.699292,-1.470338,1.699295,65.260498,277.987709,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.190596,-64.068174,904,802,158.215326,55.597542,3.332931,-33.220928,2.788211,-1.826009,-1.670262,0.268122,1.670345,0.268135,,449.311949,24,3448.454850,0,,,0.000000,0.000000
48.000000,-74.156446,-5.087844,902,201,106.775992,55.597542,10.818741,-16.156536,10.391456,-3.010451,1.311686,1.838824,-1.311694,1.838835,66.296082,333.585251,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.141430,-13.763064,902,201,69.497386,55.597542,9.185143,21.247729,8.560758,3.328706,1.855601,0.780913,-1.855771,0.780987,73.296471,655.054665,28,11380.740389,0,,,0.000000,0.000000
48.000000,-74.015515,-4.607983,902,201,105.904263,55.597542,10.902482,-15.173093,10.522417,-2.853572,1.356522,1.818816,-1.356527,1.818823,67.306267,389.182793,28,11380.740389,0,,,0.000000,0.000000
48.000000,-73.979830,-0.589457,902,2031,345.337728,55.597542,-5.497148,137.135868,-4.029238,3.739502,-0.119623,5.193923,0.119624,5.193928,74.018723,222.390167,28,11380.740389,0,,,0.000000,0.000000
48.000000,-73.960763,-14.231326,902,201,69.453687,55.597542,9.090695,21.481155,8.459238,3.328969,1.835337,0.780650,-1.836107,0.780987,73.737335,710.652207,28,11380.740389,0,,,0.000000,0.000000
48.000000,-73.825577,-4.146006,902,201,113.325447,55.597542,10.982549,-22.443741,10.150674,-4.192874,1.126999,1.979383,-1.127006,1.979394,68.514297,444.780335,28,11380.740389,0,,,0.000000,0.000000
48.000000,-73.814790,22.200984,101,2022,184.877757,55.597542,4.227388,12.722386,4.123599,0.930986,1.558433,1.695648,-1.558805,1.696019,,222.390167,26,2129.553614,0,,,0.000000,0.000000
48.000000,-73.779344,-14.699451,902,201,69.408369,55.597542,8.995911,21.720316,8.357214,3.329172,1.815073,0.780446,-1.816303,0.780987,74.184784,766.249749,28,11380.740389,0,,,0.000000,0.000000
48.000000,-73.631803,-3.684980,902,201,110.858364,55.597542,11.061830,-19.825129,10.406219,-3.751626,1.227906,1.928752,-1.227912,1.928761,69.562027,500.377877,28,11380.740389,0,,,0.000000,0.000000
48.000000,-73.597147,-15.167435,902,201,69.361417,55.597542,8.900802,21.965412,8.254692,3.329317,1.794809,0.780302,-1.796361,0.780987,74.630226,821.847291,28,11380.740389,0,,,0.000000,0.000000
48.000000,-73.496098,-0.462877,902,2031,345.333286,55.597542,-5.633359,138.395700,-4.212334,3.740451,-0.239390,5.192974,0.239462,5.193928,74.974045,267.100238,28,11380.740389,0,,,0.000000,0.000000
48.000000,-73.435237,-3.225561,902,201,115.642289,55.597542,11.140206,-24.457328,10.140594,-4.612217,1.079442,2.025411,-1.079446,2.025420,70.735947,555.975419,28,11380.740389,0,,,0.000000,0.000000
48.000000,-73.414141,-15.635272,902,201,69.312814,55.597542,8.805382,22.216649,8.151677,3.329401,1.774544,0.780217,-1.776282,0.780987,75.073486,877.444832,28,11380.740389,0,,,0.000000,0.000000
48.000000,-73.276875,22.157585,101,2022,185.080824,55.597542,4.330135,12.417525,4.228838,0.931126,1.687326,1.695508,-1.687851,1.696019,,277.987709,26,2129.553614,0,,,0.000000,0.000000
48.000000,-73.230297,-16.102956,902,201,69.262543,55.597542,8.709664,22.474245,8.048177,3.329427,1.754280,0.780192,-1.756068,0.780987,75.531845,933.042374,28,11380.740389,0,,,0.000000,0.000000
48.000000,-73.228792,-2.770083,902,201,113.965576,55.597542,11.217317,-22.622930,10.354215,-4.314906,1.154896,1.993062,-1.154900,1.993069,71.810112,611.572960,28,11380.740389,0,,,0.000000,0.000000
48.000000,-73.135991,-63.878773,904,802,157.267661,55.597542,3.393562,-32.553033,2.860412,-1.826008,-1.684337,0.268121,1.684427,0.268135,15.611150,393.714407,24,3448.454850,0,,,0.000000,0.000000
48.000000,-73.045585,-16.570482,902,201,69.210586,55.597542,8.613660,22.738428,7.944198,3.329392,1.734016,0.780226,-1.735720,0.780987,75.992767,988.639916,28,11380.740389,0,,,0.000000,0.000000
48.000000,-73.012382,-0.336264,902,2031,345.329913,55.597542,-5.771678,139.596540,-4.395128,3.741005,-0.359157,5.192421,0.359282,5.193928,76.059540,211.502696,28,11380.740389,0,,,0.000000,0.000000
48.000000,-72.963349,-2.347030,902,201,121.756557,55.597542,11.288695,-30.210544,9.755490,-5.680234,0.890547,2.131313,-0.890548,2.131316,73.107620,667.170502,28,11380.740389,0,,,0.000000,0.000000
48.000000,-72.859974,-17.037845,902,201,69.156925,55.597542,8.517385,23.009435,7.839746,3.329298,1.713752,0.780320,-1.715240,0.780987,76.452446,1044.237458,28,11380.740389,0,,,0.000000,0.000000
48.000000,-72.739298,22.112424,101,2022,185.283379,55.597542,4.432783,12.125697,4.333883,0.931137,1.816219,1.695497,-1.816768,1.696019,,333.585251,26,2129.553614,0,,,0.000000,0.000000
48.000000,-72.692083,-1.927184,902,201,125.799706,55.597542,11.359085,-34.048104,9.411772,-6.359824,0.754526,2.189797,-0.754528,2.189803,74.346512,722.768044,28,11380.740389,0,,,0.000000,0.000000
48.000000,-72.673432,-17.505039,902,201,69.101541,55.597542,8.420853,23.287516,7.734827,3.329145,1.693487,0.780473,-1.694629,0.780987,76.915482,1099.835000,28,11380.740389,0,,,0.000000,0.000000
48.000000,-72.528679,-0.209627,902,2031,345.327609,55.597542,-5.911924,140.741779,-4.577614,3.741163,-0.478923,5.192262,0.479074,5.193928,77.144623,155.905154,28,11380.740389,0,,,0.000000,0.000000
48.000000,-72.485929,-17.972057,902,201,69.044413,55.597542,8.324078,23.572931,7.629449,3.328933,1.673223,0.780686,-1.673889,0.780987,77.379753,1155.432542,28,11380.740389,0,,,0.000000,0.000000
48.000000,-72.396361,-1.523919,902,201,126.377763,55.597542,11.426437,-34.403326,9.427733,-6.456107,0.748880,2.197453,-0.748882,2.197459,75.540115,778.365586,28,11380.740389,0,,,0.000000,0.000000
48.000000,-72.297431,-18.438895,902,201,68.985521,55.597542,8.227076,23.865953,7.523616,3.328661,1.652959,0.780958,-1.653022,0.780987,77.836136,1211.030084,28,11380.740389,0,,,0.000000,0.000000
48.000000,-72.202073,22.065505,101,2022,185.485402,55.597542,4.535326,11.845986,4.438737,0.931019,1.945112,1.695615,-1.945547,1.696019,,389.182793,26,2129.553614,0,,,0.000000,0.000000
48.000000,-72.110305,-63.669748,904,802,147.464164,55.597542,3.455294,-23.057096,3.179268,-1.353260,-1.636620,0.526806,1.636631,0.526809,,338.116866,24,3448.454850,0,,,0.000000,0.000000
48.000000,-72.098979,-1.121910,902,201,126.492215,55.597542,11.493183,-34.296172,9.494932,-6.476074,0.760996,2.199040,-0.760997,2.199043,76.726295,833.963128,28,11380.740389,0,,,0.000000,0.000000
48.000000,-72.051644,-18.880955,902,201,61.487192,55.597542,8.135106,31.669856,6.923687,4.271126,1.718814,0.561157,-1.719055,0.561236,78.294930,1266.627625,28,11380.740389,0,,,0.000000,0.000000
48.000000,-72.044984,-0.082975,902,2031,345.326373,55.597542,-6.053933,141.834645,-4.759788,3.740925,-0.598690,5.192500,0.598830,5.193928,78.229462,100.307612,28,11380.740389,0,,,0.000000,0.000000
48.000000,-71.798725,-19.320139,902,201,61.404430,55.597542,8.043701,32.072774,6.816026,4.271173,1.697547,0.561110,-1.697928,0.561236,78.704514,1322.225167,28,11380.740389,0,,,0.000000,0.000000
48.000000,-71.773045,-0.743557,902,201,138.293999,55.597542,11.555922,-45.855825,8.048310,-8.292408,0.311485,2.310419,-0.311486,2.310425,78.147758,889.560670,28,11380.740389,0,,,0.000000,0.000000
48.000000,-71.665210,22.016834,101,2022,185.686873,55.597542,4.637761,11.577558,4.543401,0.930772,2.074005,1.695862,-2.074178,1.696019,,444.780335,26,2129.553614,0,,,0.000000,0.000000
48.000000,-71.561292,0.043682,902,2031,345.326208,72.508841,-6.197551,142.878204,-4.941645,3.740293,-0.718457,5.193133,0.718541,5.193928,79.314232,44.710070,28,11380.740389,0,,,0.000000,0.000000
48.000000,-71.544444,-19.758972,902,201,61.319383,55.597542,7.952351,32.486182,6.707975,4.271177,1.676279,0.561105,-1.676672,0.561236,79.116783,1377.822709,28,11380.740389,0,,,0.000000,0.000000
48.000000,-71.446360,-0.370009,902,201,124.222055,55.597542,11.617571,-31.543559,9.900990,-6.077693,0.880196,2.163393,-0.880200,2.163404,79.075729,945.158212,28,11380.740389,0,,,0.000000,0.000000
48.000000,-71.288761,-20.197444,902,201,61.232025,55.597542,7.861079,32.910431,6.599541,4.271139,1.655011,0.561144,-1.655288,0.561236,79.531677,1433.420251,28,11380.740389,0,,,0.000000,0.000000
48.000000,-71.188005,0.035993,902,201,98.148951,40.103626,11.683444,-5.286459,11.633749,-1.076457,1.756027,1.549813,-1.756031,1.549816,79.759964,1000.755754,28,11380.740389,0,,,0.000000,0.000000
48.000000,-71.181286,21.837264,101,2022,215.487040,55.597542,4.738049,-17.947640,4.507489,-1.460019,1.085565,2.528511,-1.085677,2.528739,,500.377877,26,2129.553614,0,,,0.000000,0.000000
48.000000,-71.168929,-63.397736,904,802,147.305448,55.597542,3.521406,-23.284059,3.234610,-1.391976,-1.656630,0.507069,1.656630,0.507069,,282.519324,24,3448.454850,0,,,0.000000,0.000000
48.000000,-71.156054,2.779148,224,201,90.110368,55.597542,2.415283,22.460925,2.232060,0.922767,2.044138,1.288084,-2.044220,1.288135,,714.007916,4,1035.288312,0,,,0.000000,0.000000
48.000000,-71.155089,3.279148,224,201,90.110419,55.597542,2.402252,22.590069,2.217944,0.922790,2.059772,1.288061,-2.059891,1.288135,,658.410374,4,1035.288312,0,,,0.000000,0.000000
48.000000,-71.153744,3.779019,224,201,127.012401,55.597542,2.389184,-14.183596,2.316351,-0.585421,0.886175,2.276234,-0.886175,2.276235,87.389397,602.812832,4,1035.288312,0,,,0.000000,0.000000
48.000000,-71.073278,2.294200,224,201,69.495439,55.597542,2.426866,42.907325,1.777572,1.652245,2.351479,0.488665,-2.351589,0.488688,,769.605457,4,1035.288312,0,,,0.000000,0.000000
48.000000,-71.031634,-20.635544,902,201,61.142327,55.597542,7.769910,33.345887,6.490730,4.271058,1.633744,0.561225,-1.633779,0.561236,79.949379,1489.017793,28,11380.740389,0,,,0.000000,0.000000
48.000000,-70.983224,0.482071,224,201,121.954679,71.091458,2.471394,-10.035920,2.433578,-0.430679,0.997160,2.128723,-0.997196,2.128801,81.242035,991.995625,4,1035.288312,0,,,0.000000,0.000000
48.000000,-70.898050,1.825868,224,201,69.501738,55.597542,2.436912,42.688842,1.791244,1.652267,2.335373,0.488644,-2.335584,0.488688,,825.202999,4,1035.288312,0,,,0.000000,0.000000
48.000000,-70.851950,4.178218,224,201,127.033341,55.597542,2.375077,-14.264534,2.301850,-0.585217,0.901495,2.276030,-0.901577,2.276235,88.555992,547.215290,4,1035.288312,0,,,0.000000,0.000000
48.000000,-70.777533,-21.075560,902,201,61.670257,55.597542,7.677961,33.171216,6.426755,4.200941,1.605812,0.578745,-1.605992,0.578811,80.309311,1544.615335,28,11380.740389,0,,,0.000000,0.000000
48.000000,-70.743577,21.546428,101,2022,215.648825,55.597542,4.836602,-17.566493,4.611058,-1.459746,1.213815,2.528238,-1.214071,2.528739,,555.975419,26,2129.553614,0,,,0.000000,0.000000
48.000000,-70.722913,1.357519,224,201,69.506603,55.597542,2.446999,42.470858,1.804957,1.652251,2.319267,0.488660,-2.319402,0.488688,82.413666,880.800541,4,1035.288312,0,,,0.000000,0.000000
48.000000,-70.718570,0.906298,224,201,121.957886,55.597542,2.458295,-10.090537,2.420270,-0.430703,1.013619,2.128748,-1.013644,2.128801,82.404755,936.398083,4,1035.288312,0,,,0.000000,0.000000
48.000000,-70.710973,-53.631808,904,201,84.559368,55.597542,5.216113,32.582983,4.395161,2.808984,-0.256974,1.299602,0.256974,1.299603,1.083987,171.124086,24,3448.454850,0,,,-0.000108,1.000000
48.000000,-70.677127,-53.841471,904,201,84.532078,55.597542,5.179650,32.839522,4.351904,2.808861,-0.266931,1.299597,0.266932,1.299603,1.719337,222.390167,24,3448.454850,0,,,0.000030,1.000000
48.000000,-70.664113,-53.343845,904,201,95.663072,55.597542,5.271273,21.203120,4.914429,1.906489,-0.489564,1.225482,0.489568,1.225491,0.121359,277.987709,24,3448.454850,0,,,-0.000068,1.000000
48.000000,-70.620832,-54.128902,904,201,82.313079,55.597542,5.130435,35.385094,4.182733,2.970877,-0.231122,1.309047,0.231123,1.309052,2.665385,226.721627,24,3448.454850,0,,,0.000168,1.000000
48.000000,-70.616299,-53.135734,904,201,105.618507,55.597542,5.311978,11.059502,5.213326,1.018988,-0.684957,1.123285,0.684958,1.123287,0.349478,115.526544,24,3448.454850,0,,,-0.000009,1.000000
48.000000,-70.574181,-54.337733,904,201,84.179753,55.597542,5.094929,33.760043,4.235782,2.831333,-0.284445,1.300362,0.284445,1.300364,3.281976,166.792626,24,3448.454850,0,,,0.000264,1.000000
48.000000,-70.549849,4.577301,224,201,127.056401,55.597542,2.360914,-14.351157,2.287241,-0.585186,0.916815,2.275999,-0.916909,2.276235,89.711563,491.617748,4,1035.288312,0,,,0.000000,0.000000
48.000000,-70.522491,-21.515484,902,201,61.577630,55.597542,7.586039,33.626511,6.316630,4.200973,1.583969,0.578713,-1.584236,0.578811,80.757233,1600.212877,28,11380.740389,0,,,0.000000,0.000000
48.000000,-70.509609,-54.624269,904,201,76.868559,55.597542,5.046496,41.411843,3.784743,3.338090,-0.131446,1.327221,0.131446,1.327224,4.388202,282.319169,24,3448.454850,0,,,0.000264,1.000000
48.000000,-70.487266,-52.856966,904,201,105.515462,55.597542,5.369978,10.937184,5.272437,1.018860,-0.671242,1.123285,0.671244,1.123287,0.791929,333.585251,24,3448.454850,0,,,-0.000146,1.000000
48.000000,-70.426540,-54.829351,904,201,76.800741,55.597542,5.013849,41.739726,3.741218,3.337959,-0.141388,1.327223,0.141388,1.327224,5.102438,111.195084,24,3448.454850,0,,,0.000257,1.000000
48.000000,-70.376579,-52.657357,904,201,109.188565,55.597542,5.412525,7.115165,5.370845,0.670418,-0.733494,1.076952,0.733495,1.076954,1.131998,59.929002,24,3448.454850,0,,,-0.000157,1.000000
48.000000,-70.322203,-55.112461,904,201,78.146978,55.597542,4.968514,40.757147,3.763568,3.243715,-0.188160,1.323241,0.188160,1.323246,6.045979,337.916711,24,3448.454850,0,,,0.000115,1.000000
48.000000,-70.307622,21.254455,101,2022,215.807899,55.597542,4.935170,-17.203607,4.714369,-1.459666,1.342066,2.528158,-1.342372,2.528739,,511.038878,26,2129.553614,0,,,0.000000,0.000000
48.000000,-70.265901,-21.955019,902,201,61.482609,55.597542,7.494285,34.094211,6.206145,4.200961,1.562126,0.578725,-1.562359,0.578811,81.201996,1655.810418,28,11380.740389,0,,,0.000000,0.000000
48.000000,-70.247411,4.976257,224,201,127.081587,55.597542,2.346699,-14.443558,2.272529,-0.585328,0.932134,2.276141,-0.932172,2.276235,90.581703,436.020206,4,1035.288312,0,,,0.000000,0.000000
48.000000,-70.238075,-63.124602,904,802,146.474127,68.695426,3.587204,-22.832454,3.306123,-1.391970,-1.670311,0.507063,1.670331,0.507069,,226.921782,24,3448.454850,0,,,0.000000,0.000000
48.000000,-70.228396,-55.315999,904,201,73.467254,55.597542,4.936931,45.707813,3.447546,3.533796,-0.091293,1.334376,0.091294,1.334383,6.909310,55.597542,24,3448.454850,0,,,0.000100,1.000000
48.000000,-70.227577,-52.382552,904,201,107.980190,68.188882,5.470817,8.118331,5.415992,0.772578,-0.699126,1.090660,0.699127,1.090661,1.524786,389.182793,24,3448.454850,0,,,-0.000167,1.000000
48.000000,-70.113704,-52.183806,904,201,109.638465,32.130231,5.513302,6.319136,5.479805,0.606829,-0.722062,1.068886,0.722063,1.068888,1.822522,4.331460,24,3448.454850,0,,,-0.000116,1.000000
48.000000,-70.092370,-52.147117,902,201,109.621616,12.639086,0.758206,65.370534,0.315981,0.689226,-0.720209,1.068888,0.720209,1.068888,1.872032,12.639086,28,11380.740389,0,,,-0.000092,1.000000
48.000000,-70.080548,-55.592953,904,201,71.480616,55.597542,4.895472,48.078816,3.270702,3.642547,-0.061466,1.337029,0.061466,1.337032,7.894163,393.514253,24,3448.454850,0,,,0.000115,1.000000
48.000000,-70.007720,-22.394152,902,201,61.385163,55.597542,7.402726,34.574743,6.095306,4.200905,1.540282,0.578781,-1.540363,0.578811,81.626801,1711.407960,28,11380.740389,0,,,0.000000,0.000000
48.000000,-69.961554,-55.792606,904,201,71.382323,27.798771,4.866248,48.461090,3.226948,3.642414,-0.071400,1.337032,0.071400,1.337032,8.102699,0.000000,24,3448.454850,0,,,0.000237,1.000000
48.000000,-69.951743,-51.912122,902,201,110.695128,43.006201,0.787835,59.951613,0.394493,0.681952,-0.730221,1.053876,0.730226,1.053885,2.249493,444.780335,28,11380.740389,0,,,0.000088,1.000000
48.000000,-69.947734,5.377401,224,201,126.412786,55.597542,2.332099,-13.833252,2.264458,-0.557598,0.974829,2.264433,-0.974938,2.264680,91.402565,380.422664,4,1035.288312,0,,,0.000000,0.000000
48.000000,-69.873396,20.961366,101,2022,215.964276,55.597542,5.033738,-16.857893,4.817423,-1.459779,1.470316,2.528271,-1.470571,2.528739,,455.441336,26,2129.553614,0,,,0.000000,0.000000
48.000000,-69.832301,-56.071815,904,201,80.565541,55.597542,4.823614,39.669837,3.712908,3.079215,-0.299855,1.306740,0.299856,1.306745,8.279199,449.111795,24,3448.454850,0,,,0.000806,1.000000
48.000000,-69.739987,-56.568451,904,201,84.384207,55.597542,4.739905,36.515259,3.809454,2.820418,-0.411462,1.283223,0.411464,1.283228,8.625705,504.709337,24,3448.454850,0,,,-0.000715,1.000000
48.000000,-69.661660,-57.066587,904,201,85.466040,55.597542,4.655527,36.119975,3.760662,2.744331,-0.460602,1.274557,0.460603,1.274560,8.973874,560.306879,24,3448.454850,0,,,-0.000401,1.000000
48.000000,-69.660516,-51.445948,902,201,112.696112,55.597542,0.860400,50.345008,0.549076,0.662423,-0.746831,1.025354,0.746836,1.025360,2.950725,500.377877,28,11380.740389,0,,,0.000566,1.000000
48.000000,-69.652573,-22.762537,902,201,41.371076,55.597542,7.329047,55.086330,4.194718,6.009931,1.623687,0.023195,-1.623735,0.023196,81.995918,1767.005502,28,11380.740389,0,,,0.000000,0.000000
48.000000,-69.649421,5.779708,224,201,126.441786,55.597542,2.317261,-13.917381,2.249234,-0.557353,0.989838,2.264188,-0.990055,2.264680,92.246414,324.825123,4,1035.288312,0,,,0.000000,0.000000
48.000000,-69.552701,-57.562830,904,201,78.811844,55.597542,4.573797,43.495695,3.317952,3.148145,-0.335331,1.320639,0.335332,1.320643,9.360088,555.975419,24,3448.454850,0,,,0.000320,1.000000
48.000000,-69.440871,20.667182,101,2022,216.117971,55.597542,5.132293,-16.528339,4.920222,-1.460084,1.598567,2.528576,-1.598658,2.528739,,399.843795,26,2129.553614,0,,,0.000000,0.000000
48.000000,-69.372654,-50.979873,902,201,108.676255,55.597542,0.945182,48.017983,0.632230,0.702606,-0.653450,1.071558,0.653453,1.071563,3.605813,555.975419,28,11380.740389,0,,,0.000563,1.000000
48.000000,-69.350684,6.181858,224,201,126.472913,55.597542,2.302377,-14.007336,2.233915,-0.557281,1.004847,2.264116,-1.005097,2.264680,93.102325,269.227581,4,1035.288312,0,,,0.000000,0.000000
48.000000,-69.300271,-58.041549,904,201,64.578472,55.597542,4.504421,58.501398,2.353460,3.840708,-0.028421,1.366434,0.028422,1.366442,10.144916,500.377877,24,3448.454850,0,,,0.000491,1.000000
48.000000,-69.275620,-62.883255,904,802,152.974449,42.499657,3.650220,-29.668574,3.171688,-1.806794,-1.735039,0.288428,1.735053,0.288430,,171.324240,24,3448.454850,0,,,0.000000,0.000000
48.000000,-69.251247,-49.500840,902,201,92.163843,55.597542,1.164792,47.438188,0.787848,0.857926,-0.252932,1.211585,0.252932,1.211586,6.467098,722.768044,28,11380.740389,0,,,0.000008,1.000000
48.000000,-69.244668,-23.092485,902,201,41.212169,55.597542,7.265678,55.808827,4.082991,6.009930,1.601476,0.023196,-1.601497,0.023196,82.132378,1822.603044,28,11380.740389,0,,,0.000000,0.000000
48.000000,-69.226154,-50.000511,902,201,88.014972,55.597542,1.089507,56.849371,0.595788,0.912175,-0.189012,1.226702,0.189013,1.226704,5.260152,667.170502,28,11380.740389,0,,,0.000173,1.000000
