Short_Name,Zone,id,Trench_Name,Lon,Lat,Lon1,Lat1,Lon2,Lat2,Az,UPN,Geodetic_UPS,Seismic_UPS,M56_SP_Name,M56_UP_Name,M56_ARC_Name,M56_ARC_ref,M56_vc,M56_Azvc,M56_Ovc,M56_vcn,M56_vs,M56_Azvs,M56_Ovs,M56_vsn,M56_vd,M56_Azvd,M56_Ovd,M56_vdn,alphaS,alphaD,A,Phi,join_distance_km,muller_row,muller_lon,muller_lat,subducting_plate_id,trench_plate_id,trench_normal_azimuth_deg,arc_segment_length_km,conv_mag_cm_yr,conv_obliquity_deg,conv_perp_cm_yr,conv_parallel_cm_yr,v_T_perp,v_T_parallel,v_OP_perp,v_OP_parallel,seafloor_age_Ma,dist_nearest_trench_edge_km,zone_id,trench_zone_width_km,upper_plate_nature,UPS_3,M56_vc_cm_yr,M56_vcn_cm_yr,M56_vs_cm_yr,M56_vsn_cm_yr,M56_vd_cm_yr,M56_vdn_cm_yr
SWP25,SWP,25,Kermadec,183.200000,-31.000000,186.200000,-31.900000,174.700000,-27.800000,291.100000,2,E-SS,-999,PACIFIC,AUSTRALIA,KERMADEC,Argus et al. (2011),58.000000,267.000000,24.000000,53.000000,92.000000,282.000000,9.000000,91.000000,39.000000,124.000000,167.000000,-38.000000,30.000000,61.000000,101.000000,6317.000000,15.295625,138,-176.922001,-31.089421,901,821,293.910235,55.597542,6.963756,-28.122951,6.141602,-3.282472,0.399263,3.403835,-0.399353,3.404445,110.741661,125.059445,42,3754.768345,oceanic,E,5.800000,5.300000,9.200000,9.100000,3.900000,-3.800000
SWP26,SWP,26,Kermadec,182.200000,-33.000000,185.300000,-33.800000,173.300000,-30.200000,287.900000,2,E-SS,-999,PACIFIC,AUSTRALIA,KERMADEC,Argus et al. (2011),55.000000,265.000000,22.000000,51.000000,81.000000,281.000000,7.000000,80.000000,32.000000,128.000000,160.000000,-30.000000,29.000000,64.000000,106.000000,5866.000000,8.023998,960,-177.750322,-32.941091,901,806,287.079978,55.597542,5.606177,-28.132326,4.943869,-2.643366,-0.577716,3.479473,0.577738,3.479604,114.471771,95.656926,42,3754.768345,oceanic,E,5.500000,5.100000,8.100000,8.000000,3.200000,-3.000000
SWP27,SWP,27,Kermadec,181.600000,-35.000000,184.700000,-36.000000,172.900000,-31.500000,292.500000,2,E-SS,-999,PACIFIC,AUSTRALIA,KERMADEC,Argus et al. (2011),51.000000,264.000000,28.000000,45.000000,70.000000,280.000000,12.000000,69.000000,25.000000,134.000000,158.000000,-23.000000,31.000000,59.000000,111.000000,5255.000000,25.342205,956,-178.558758,-34.812941,901,806,287.481165,55.597542,5.285065,-30.160954,4.569559,-2.655379,-0.784505,3.489058,0.784527,3.489158,118.329369,318.047094,42,3754.768345,oceanic,E,5.100000,4.500000,7.000000,6.900000,2.500000,-2.300000
SWP28,SWP,28,Kermadec,180.600000,-36.500000,183.800000,-37.500000,171.600000,-33.100000,292.000000,2,E-SS,-999,PACIFIC,AUSTRALIA,KERMADEC,Argus et al. (2011),49.000000,263.000000,29.000000,42.000000,61.000000,278.000000,14.000000,60.000000,20.000000,140.000000,152.000000,-18.000000,33.000000,59.000000,115.000000,4836.000000,26.798124,952,-179.677340,-36.591856,901,806,298.312178,55.597542,4.994318,-43.129762,3.644890,-3.414381,-1.598017,3.291667,1.598268,3.292199,121.241051,222.390167,42,3754.768345,oceanic,E,4.900000,4.200000,6.100000,6.000000,2.000000,-1.800000
SWP29,SWP,29,Hikurangi,179.100000,-38.500000,182.400000,-39.300000,169.600000,-35.600000,288.000000,1,SS-E,-999,PACIFIC,AUSTRALIA,KERMADEC,Argus et al. (2011),45.000000,260.000000,28.000000,40.000000,50.000000,274.000000,14.000000,49.000000,12.000000,154.000000,134.000000,-8.000000,28.000000,70.000000,119.000000,4108.000000,29.601650,936,179.434796,-38.453374,901,806,286.906757,27.798771,4.683758,-33.925010,3.886436,-2.614040,-1.088841,3.566491,1.088841,3.566491,122.491379,0.000000,42,3754.768345,continental,SS,4.500000,4.000000,5.000000,4.900000,1.200000,-0.800000
SWP3,SWP,3,New Britain,152.000000,-6.100000,153.200000,-8.500000,148.600000,1.200000,335.000000,2,E-SS,-999,SOLOMON_SEA,NORTH_BISMARCK,SOUTH_BISMARCK,Argus et al. (2011),81.000000,59.000000,84.000000,8.000000,130.000000,359.000000,24.000000,119.000000,115.000000,140.000000,165.000000,-111.000000,33.000000,68.000000,30.000000,2627.000000,27.855859,787,151.756556,-6.035547,849,830,323.078085,55.597542,11.910952,83.749966,1.296715,11.840156,-1.018045,-5.822983,1.018052,-5.823022,42.848621,222.390167,2,1026.424204,oceanic,E,8.100000,0.800000,13.000000,11.900000,11.500000,-11.100000
SWP30,SWP,30,Hikurangi,178.700000,-40.000000,182.100000,-40.700000,169.000000,-37.200000,287.000000,1,SS-E,-999,PACIFIC,AUSTRALIA,KERMADEC,Argus et al. (2011),42.000000,259.000000,28.000000,37.000000,42.000000,273.000000,14.000000,40.000000,10.000000,179.000000,108.000000,-3.000000,21.000000,73.000000,124.000000,3260.000000,17.468742,1067,178.746244,-40.153063,901,806,297.962934,55.597542,4.398466,-47.112050,2.993450,-3.222695,-1.908650,3.271668,1.908656,3.271679,123.716553,55.597542,42,3754.768345,continental,SS,4.200000,3.700000,4.200000,4.000000,1.000000,-0.300000
SWP31,SWP,31,Hikurangi,177.000000,-41.400000,178.800000,-43.800000,172.400000,-34.200000,332.000000,1,SS-E,-999,PACIFIC,AUSTRALIA,KERMADEC,Argus et al. (2011),40.000000,256.000000,76.000000,10.000000,34.000000,263.000000,69.000000,12.000000,7.000000,222.000000,110.000000,-2.000000,19.000000,73.000000,127.000000,977.000000,150.237379,1066,178.436805,-40.594000,901,806,298.334727,27.798771,4.331822,-48.243580,2.884843,-3.231464,-1.969890,3.265863,1.969890,3.265863,,0.000000,42,3754.768345,continental,SS,4.000000,1.000000,3.400000,1.200000,0.700000,-0.200000
SWP4,SWP,4,Solomons,154.000000,-6.500000,152.400000,-8.700000,158.600000,0.100000,35.000000,2,C-SS,-999,SOLOMON_SEA,PACIFIC,NORTH_BISMARCK,Argus et al. (2011),90.000000,53.000000,18.000000,86.000000,84.000000,57.000000,22.000000,77.000000,10.000000,9.000000,26.000000,9.000000,39.000000,73.000000,30.000000,1831.000000,30.189411,84,153.921315,-6.240006,849,847,58.543305,82.785876,10.604809,10.348629,10.432300,1.905018,4.739538,-4.718733,-4.739544,-4.718739,38.467964,222.390167,2,1026.424204,continental,C,9.000000,8.600000,8.400000,7.700000,1.000000,0.900000
SWP5,SWP,5,Solomons,156.000000,-8.000000,154.500000,-10.300000,160.400000,-1.200000,33.000000,2,Undefined,-999,WOODLARK,PACIFIC,-999,-999,109.000000,51.000000,18.000000,104.000000,109.000000,51.000000,18.000000,104.000000,,-999.000000,-999.000000,,50.000000,71.000000,5.000000,445.000000,17.752056,367,156.159956,-8.019958,829,847,49.296591,51.614334,12.806163,-14.044000,12.423383,-3.107633,3.798640,-5.427812,-3.798666,-5.427848,5.118457,205.374740,12,225.966446,continental,Undefined,10.900000,10.400000,10.900000,10.400000,,
SWP6,SWP,6,Solomons,158.000000,-9.300000,156.700000,-11.700000,161.900000,-2.200000,29.000000,2,Undefined,-999,AUSTRALIA,PACIFIC,-999,-999,98.000000,73.000000,44.000000,70.000000,98.000000,73.000000,44.000000,71.000000,,-999.000000,-999.000000,,43.000000,0.000000,4.000000,97.000000,28.690086,363,157.821864,-9.111183,801,847,29.681183,55.597542,10.159900,40.273651,7.751655,6.567755,1.676326,-6.373341,-1.676329,-6.373352,5.356872,427.764908,11,3967.120756,continental,Undefined,9.800000,7.000000,9.800000,7.100000,,
SWP7,SWP,7,Solomons,160.000000,-10.300000,159.000000,-12.800000,163.000000,-2.800000,22.000000,2,Undefined,-999,AUSTRALIA,PACIFIC,-999,-999,96.000000,74.000000,52.000000,59.000000,96.000000,74.000000,52.000000,59.000000,,-999.000000,-999.000000,,45.000000,77.000000,50.000000,2480.000000,4.387073,358,160.003662,-10.339289,801,847,32.291714,55.597542,9.935729,38.389597,7.787686,6.170142,1.867307,-6.284210,-1.867316,-6.284241,,667.170502,11,3967.120756,continental,Undefined,9.600000,5.900000,9.600000,5.900000,,
SWP8,SWP,8,Solomons,162.000000,-11.300000,161.800000,-14.000000,162.700000,-3.200000,5.000000,2,Undefined,-999,AUSTRALIA,PACIFIC,-999,-999,95.000000,75.000000,70.000000,33.000000,95.000000,75.000000,70.000000,33.000000,,-999.000000,-999.000000,,43.000000,70.000000,40.000000,1070.000000,28.514608,354,161.741319,-11.337711,801,847,16.372981,55.597542,9.749200,54.913587,5.603949,7.977634,0.000262,-6.527979,-0.000262,-6.528080,40.551025,444.780335,11,3967.120756,continental,Undefined,9.500000,3.300000,9.500000,3.300000,,
SWP9,SWP,9,Solomons,164.000000,-11.000000,164.400000,-13.700000,162.900000,-3.000000,352.000000,2,Undefined,-999,AUSTRALIA,PACIFIC,-999,-999,94.000000,76.000000,84.000000,10.000000,94.000000,76.000000,84.000000,10.000000,,-999.000000,-999.000000,,-999.000000,-999.000000,30.000000,-999.000000,31.007257,349,164.253255,-11.126426,801,847,351.776025,55.597542,9.677554,80.831094,1.542074,9.553903,-2.805575,-5.951273,2.805592,-5.951309,35.244438,166.792626,11,3967.120756,continental,Undefined,9.400000,1.000000,9.400000,1.000000,,
